date,aisp,crime,occurrences
JULHO/2018,16,Lesão Corporal Seguida de Morte,0
JULHO/2018,16,Latrocínio,0
JULHO/2018,16,Tentativa de Homicídio,0
JULHO/2018,16,Estupro,1
JULHO/2018,16,Roubo a Ônibus,11
JULHO/2018,16,Roubo de Veículo,15
JULHO/2018,16,Furto de Veículo,2
JULHO/2018,16,Uso/Porte Entorpecente,6
AGOSTO/2014,1,Homicídio Doloso,2
AGOSTO/2014,1,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,1,Latrocínio,1
AGOSTO/2014,1,Tentativa de Homicídio,1
AGOSTO/2014,1,Estupro,1
AGOSTO/2014,1,Roubo a Ônibus,8
AGOSTO/2014,1,Roubo de Veículo,22
AGOSTO/2014,1,Furto de Veículo,13
AGOSTO/2014,1,Uso/Porte Entorpecente,6
AGOSTO/2014,2,Homicídio Doloso,4
AGOSTO/2014,2,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,2,Latrocínio,0
AGOSTO/2014,2,Tentativa de Homicídio,3
AGOSTO/2014,2,Estupro,2
AGOSTO/2014,2,Roubo a Ônibus,3
AGOSTO/2014,2,Roubo de Veículo,38
AGOSTO/2014,2,Furto de Veículo,17
AGOSTO/2014,2,Uso/Porte Entorpecente,6
AGOSTO/2014,3,Homicídio Doloso,4
AGOSTO/2014,3,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,3,Latrocínio,2
AGOSTO/2014,3,Tentativa de Homicídio,2
AGOSTO/2014,3,Estupro,1
AGOSTO/2014,3,Roubo a Ônibus,4
AGOSTO/2014,3,Roubo de Veículo,27
AGOSTO/2014,3,Furto de Veículo,14
AGOSTO/2014,3,Uso/Porte Entorpecente,4
AGOSTO/2014,4,Homicídio Doloso,10
AGOSTO/2014,4,Lesão Corporal Seguida de Morte,1
AGOSTO/2014,4,Latrocínio,1
AGOSTO/2014,4,Tentativa de Homicídio,4
AGOSTO/2014,4,Estupro,4
AGOSTO/2014,4,Roubo a Ônibus,25
AGOSTO/2014,4,Roubo de Veículo,22
AGOSTO/2014,4,Furto de Veículo,3
AGOSTO/2014,4,Uso/Porte Entorpecente,7
AGOSTO/2014,5,Homicídio Doloso,22
AGOSTO/2014,5,Lesão Corporal Seguida de Morte,1
AGOSTO/2014,5,Latrocínio,1
AGOSTO/2014,5,Tentativa de Homicídio,10
AGOSTO/2014,5,Estupro,7
AGOSTO/2014,5,Roubo a Ônibus,10
AGOSTO/2014,5,Roubo de Veículo,26
AGOSTO/2014,5,Furto de Veículo,8
AGOSTO/2014,5,Uso/Porte Entorpecente,3
AGOSTO/2014,6,Homicídio Doloso,8
AGOSTO/2014,6,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,6,Latrocínio,0
AGOSTO/2014,6,Tentativa de Homicídio,0
AGOSTO/2014,6,Estupro,1
AGOSTO/2014,6,Roubo a Ônibus,4
AGOSTO/2014,6,Roubo de Veículo,42
AGOSTO/2014,6,Furto de Veículo,10
AGOSTO/2014,6,Uso/Porte Entorpecente,10
AGOSTO/2014,7,Homicídio Doloso,2
AGOSTO/2014,7,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,7,Latrocínio,1
AGOSTO/2014,7,Tentativa de Homicídio,0
AGOSTO/2014,7,Estupro,1
AGOSTO/2014,7,Roubo a Ônibus,10
AGOSTO/2014,7,Roubo de Veículo,22
AGOSTO/2014,7,Furto de Veículo,8
AGOSTO/2014,7,Uso/Porte Entorpecente,5
AGOSTO/2014,8,Homicídio Doloso,1
AGOSTO/2014,8,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,8,Latrocínio,0
AGOSTO/2014,8,Tentativa de Homicídio,0
AGOSTO/2014,8,Estupro,0
AGOSTO/2014,8,Roubo a Ônibus,1
AGOSTO/2014,8,Roubo de Veículo,8
AGOSTO/2014,8,Furto de Veículo,3
AGOSTO/2014,8,Uso/Porte Entorpecente,1
AGOSTO/2014,9,Homicídio Doloso,0
AGOSTO/2014,9,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,9,Latrocínio,1
AGOSTO/2014,9,Tentativa de Homicídio,2
AGOSTO/2014,9,Estupro,1
AGOSTO/2014,9,Roubo a Ônibus,2
AGOSTO/2014,9,Roubo de Veículo,43
AGOSTO/2014,9,Furto de Veículo,4
AGOSTO/2014,9,Uso/Porte Entorpecente,0
AGOSTO/2014,10,Homicídio Doloso,9
AGOSTO/2014,10,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,10,Latrocínio,0
AGOSTO/2014,10,Tentativa de Homicídio,8
AGOSTO/2014,10,Estupro,1
AGOSTO/2014,10,Roubo a Ônibus,11
AGOSTO/2014,10,Roubo de Veículo,53
AGOSTO/2014,10,Furto de Veículo,17
AGOSTO/2014,10,Uso/Porte Entorpecente,5
AGOSTO/2014,11,Homicídio Doloso,11
AGOSTO/2014,11,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,11,Latrocínio,0
AGOSTO/2014,11,Tentativa de Homicídio,8
AGOSTO/2014,11,Estupro,10
AGOSTO/2014,11,Roubo a Ônibus,22
AGOSTO/2014,11,Roubo de Veículo,47
AGOSTO/2014,11,Furto de Veículo,12
AGOSTO/2014,11,Uso/Porte Entorpecente,12
AGOSTO/2014,12,Homicídio Doloso,18
AGOSTO/2014,12,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,12,Latrocínio,1
AGOSTO/2014,12,Tentativa de Homicídio,5
AGOSTO/2014,12,Estupro,2
AGOSTO/2014,12,Roubo a Ônibus,22
AGOSTO/2014,12,Roubo de Veículo,62
AGOSTO/2014,12,Furto de Veículo,9
AGOSTO/2014,12,Uso/Porte Entorpecente,10
AGOSTO/2014,13,Homicídio Doloso,4
AGOSTO/2014,13,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,13,Latrocínio,0
AGOSTO/2014,13,Tentativa de Homicídio,3
AGOSTO/2014,13,Estupro,2
AGOSTO/2014,13,Roubo a Ônibus,7
AGOSTO/2014,13,Roubo de Veículo,20
AGOSTO/2014,13,Furto de Veículo,4
AGOSTO/2014,13,Uso/Porte Entorpecente,3
AGOSTO/2014,14,Homicídio Doloso,0
AGOSTO/2014,14,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,14,Latrocínio,0
AGOSTO/2014,14,Tentativa de Homicídio,0
AGOSTO/2014,14,Estupro,0
AGOSTO/2014,14,Roubo a Ônibus,2
AGOSTO/2014,14,Roubo de Veículo,1
AGOSTO/2014,14,Furto de Veículo,1
AGOSTO/2014,14,Uso/Porte Entorpecente,1
AGOSTO/2014,15,Homicídio Doloso,0
AGOSTO/2014,15,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,15,Latrocínio,0
AGOSTO/2014,15,Tentativa de Homicídio,0
AGOSTO/2014,15,Estupro,1
AGOSTO/2014,15,Roubo a Ônibus,10
AGOSTO/2014,15,Roubo de Veículo,1
AGOSTO/2014,15,Furto de Veículo,0
AGOSTO/2014,15,Uso/Porte Entorpecente,1
AGOSTO/2014,16,Homicídio Doloso,0
AGOSTO/2014,16,Lesão Corporal Seguida de Morte,0
AGOSTO/2014,16,Latrocínio,0
AGOSTO/2014,16,Tentativa de Homicídio,0
AGOSTO/2014,16,Estupro,0
AGOSTO/2014,16,Roubo a Ônibus,9
AGOSTO/2014,16,Roubo de Veículo,38
AGOSTO/2014,16,Furto de Veículo,2
AGOSTO/2014,16,Uso/Porte Entorpecente,2
NOVEMBRO/2014,1,Homicídio Doloso,3
NOVEMBRO/2014,1,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,1,Latrocínio,1
NOVEMBRO/2014,1,Tentativa de Homicídio,2
NOVEMBRO/2014,1,Estupro,2
NOVEMBRO/2014,1,Roubo a Ônibus,7
NOVEMBRO/2014,1,Roubo de Veículo,32
NOVEMBRO/2014,1,Furto de Veículo,9
NOVEMBRO/2014,1,Uso/Porte Entorpecente,9
NOVEMBRO/2014,2,Homicídio Doloso,6
NOVEMBRO/2014,2,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,2,Latrocínio,0
NOVEMBRO/2014,2,Tentativa de Homicídio,1
NOVEMBRO/2014,2,Estupro,2
NOVEMBRO/2014,2,Roubo a Ônibus,9
NOVEMBRO/2014,2,Roubo de Veículo,31
NOVEMBRO/2014,2,Furto de Veículo,14
NOVEMBRO/2014,2,Uso/Porte Entorpecente,0
NOVEMBRO/2014,3,Homicídio Doloso,5
NOVEMBRO/2014,3,Lesão Corporal Seguida de Morte,1
NOVEMBRO/2014,3,Latrocínio,0
NOVEMBRO/2014,3,Tentativa de Homicídio,3
NOVEMBRO/2014,3,Estupro,5
NOVEMBRO/2014,3,Roubo a Ônibus,17
NOVEMBRO/2014,3,Roubo de Veículo,27
NOVEMBRO/2014,3,Furto de Veículo,24
NOVEMBRO/2014,3,Uso/Porte Entorpecente,7
NOVEMBRO/2014,4,Homicídio Doloso,12
NOVEMBRO/2014,4,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,4,Latrocínio,1
NOVEMBRO/2014,4,Tentativa de Homicídio,3
NOVEMBRO/2014,4,Estupro,6
NOVEMBRO/2014,4,Roubo a Ônibus,8
NOVEMBRO/2014,4,Roubo de Veículo,39
NOVEMBRO/2014,4,Furto de Veículo,8
NOVEMBRO/2014,4,Uso/Porte Entorpecente,2
NOVEMBRO/2014,5,Homicídio Doloso,21
NOVEMBRO/2014,5,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,5,Latrocínio,0
NOVEMBRO/2014,5,Tentativa de Homicídio,15
NOVEMBRO/2014,5,Estupro,5
NOVEMBRO/2014,5,Roubo a Ônibus,17
NOVEMBRO/2014,5,Roubo de Veículo,29
NOVEMBRO/2014,5,Furto de Veículo,6
NOVEMBRO/2014,5,Uso/Porte Entorpecente,3
NOVEMBRO/2014,6,Homicídio Doloso,2
NOVEMBRO/2014,6,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,6,Latrocínio,0
NOVEMBRO/2014,6,Tentativa de Homicídio,4
NOVEMBRO/2014,6,Estupro,3
NOVEMBRO/2014,6,Roubo a Ônibus,14
NOVEMBRO/2014,6,Roubo de Veículo,38
NOVEMBRO/2014,6,Furto de Veículo,6
NOVEMBRO/2014,6,Uso/Porte Entorpecente,5
NOVEMBRO/2014,7,Homicídio Doloso,1
NOVEMBRO/2014,7,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,7,Latrocínio,0
NOVEMBRO/2014,7,Tentativa de Homicídio,0
NOVEMBRO/2014,7,Estupro,2
NOVEMBRO/2014,7,Roubo a Ônibus,10
NOVEMBRO/2014,7,Roubo de Veículo,22
NOVEMBRO/2014,7,Furto de Veículo,5
NOVEMBRO/2014,7,Uso/Porte Entorpecente,3
NOVEMBRO/2014,8,Homicídio Doloso,3
NOVEMBRO/2014,8,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,8,Latrocínio,0
NOVEMBRO/2014,8,Tentativa de Homicídio,0
NOVEMBRO/2014,8,Estupro,0
NOVEMBRO/2014,8,Roubo a Ônibus,2
NOVEMBRO/2014,8,Roubo de Veículo,10
NOVEMBRO/2014,8,Furto de Veículo,2
NOVEMBRO/2014,8,Uso/Porte Entorpecente,2
NOVEMBRO/2014,9,Homicídio Doloso,2
NOVEMBRO/2014,9,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,9,Latrocínio,0
NOVEMBRO/2014,9,Tentativa de Homicídio,0
NOVEMBRO/2014,9,Estupro,1
NOVEMBRO/2014,9,Roubo a Ônibus,5
NOVEMBRO/2014,9,Roubo de Veículo,60
NOVEMBRO/2014,9,Furto de Veículo,9
NOVEMBRO/2014,9,Uso/Porte Entorpecente,1
NOVEMBRO/2014,10,Homicídio Doloso,4
NOVEMBRO/2014,10,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,10,Latrocínio,0
NOVEMBRO/2014,10,Tentativa de Homicídio,6
NOVEMBRO/2014,10,Estupro,2
NOVEMBRO/2014,10,Roubo a Ônibus,9
NOVEMBRO/2014,10,Roubo de Veículo,44
NOVEMBRO/2014,10,Furto de Veículo,6
NOVEMBRO/2014,10,Uso/Porte Entorpecente,7
NOVEMBRO/2014,11,Homicídio Doloso,17
NOVEMBRO/2014,11,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,11,Latrocínio,1
NOVEMBRO/2014,11,Tentativa de Homicídio,9
NOVEMBRO/2014,11,Estupro,4
NOVEMBRO/2014,11,Roubo a Ônibus,39
NOVEMBRO/2014,11,Roubo de Veículo,66
NOVEMBRO/2014,11,Furto de Veículo,12
NOVEMBRO/2014,11,Uso/Porte Entorpecente,16
NOVEMBRO/2014,12,Homicídio Doloso,14
NOVEMBRO/2014,12,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,12,Latrocínio,1
NOVEMBRO/2014,12,Tentativa de Homicídio,3
NOVEMBRO/2014,12,Estupro,6
NOVEMBRO/2014,12,Roubo a Ônibus,5
NOVEMBRO/2014,12,Roubo de Veículo,71
NOVEMBRO/2014,12,Furto de Veículo,19
NOVEMBRO/2014,12,Uso/Porte Entorpecente,16
NOVEMBRO/2014,13,Homicídio Doloso,8
NOVEMBRO/2014,13,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,13,Latrocínio,0
NOVEMBRO/2014,13,Tentativa de Homicídio,7
NOVEMBRO/2014,13,Estupro,1
NOVEMBRO/2014,13,Roubo a Ônibus,2
NOVEMBRO/2014,13,Roubo de Veículo,19
NOVEMBRO/2014,13,Furto de Veículo,2
NOVEMBRO/2014,13,Uso/Porte Entorpecente,2
NOVEMBRO/2014,14,Homicídio Doloso,0
NOVEMBRO/2014,14,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,14,Latrocínio,0
NOVEMBRO/2014,14,Tentativa de Homicídio,1
NOVEMBRO/2014,14,Estupro,0
NOVEMBRO/2014,14,Roubo a Ônibus,3
NOVEMBRO/2014,14,Roubo de Veículo,6
NOVEMBRO/2014,14,Furto de Veículo,2
NOVEMBRO/2014,14,Uso/Porte Entorpecente,1
NOVEMBRO/2014,15,Homicídio Doloso,1
NOVEMBRO/2014,15,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,15,Latrocínio,0
NOVEMBRO/2014,15,Tentativa de Homicídio,0
NOVEMBRO/2014,15,Estupro,0
NOVEMBRO/2014,15,Roubo a Ônibus,6
NOVEMBRO/2014,15,Roubo de Veículo,3
NOVEMBRO/2014,15,Furto de Veículo,2
NOVEMBRO/2014,15,Uso/Porte Entorpecente,4
NOVEMBRO/2014,16,Homicídio Doloso,1
NOVEMBRO/2014,16,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2014,16,Latrocínio,0
NOVEMBRO/2014,16,Tentativa de Homicídio,3
NOVEMBRO/2014,16,Estupro,1
NOVEMBRO/2014,16,Roubo a Ônibus,9
NOVEMBRO/2014,16,Roubo de Veículo,27
NOVEMBRO/2014,16,Furto de Veículo,1
NOVEMBRO/2014,16,Uso/Porte Entorpecente,3
SETEMBRO/2019,1,Homicídio Doloso,4
SETEMBRO/2019,1,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,1,Latrocínio,0
SETEMBRO/2019,1,Tentativa de Homicídio,4
SETEMBRO/2019,1,Estupro,0
SETEMBRO/2019,1,Roubo a Ônibus,4
SETEMBRO/2019,1,Roubo de Veículo,12
SETEMBRO/2019,1,Furto de Veículo,4
SETEMBRO/2019,1,Uso/Porte Entorpecente,26
SETEMBRO/2019,2,Homicídio Doloso,1
SETEMBRO/2019,2,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,2,Latrocínio,0
SETEMBRO/2019,2,Tentativa de Homicídio,0
SETEMBRO/2019,2,Estupro,4
SETEMBRO/2019,2,Roubo a Ônibus,6
SETEMBRO/2019,2,Roubo de Veículo,22
SETEMBRO/2019,2,Furto de Veículo,4
SETEMBRO/2019,2,Uso/Porte Entorpecente,7
SETEMBRO/2019,3,Homicídio Doloso,6
SETEMBRO/2019,3,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,3,Latrocínio,0
SETEMBRO/2019,3,Tentativa de Homicídio,0
SETEMBRO/2019,3,Estupro,1
SETEMBRO/2019,3,Roubo a Ônibus,9
SETEMBRO/2019,3,Roubo de Veículo,23
SETEMBRO/2019,3,Furto de Veículo,6
SETEMBRO/2019,3,Uso/Porte Entorpecente,11
SETEMBRO/2019,4,Homicídio Doloso,9
SETEMBRO/2019,4,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,4,Latrocínio,0
SETEMBRO/2019,4,Tentativa de Homicídio,0
SETEMBRO/2019,4,Estupro,2
SETEMBRO/2019,4,Roubo a Ônibus,17
SETEMBRO/2019,4,Roubo de Veículo,29
SETEMBRO/2019,4,Furto de Veículo,8
SETEMBRO/2019,4,Uso/Porte Entorpecente,3
SETEMBRO/2019,5,Homicídio Doloso,17
SETEMBRO/2019,5,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,5,Latrocínio,0
SETEMBRO/2019,5,Tentativa de Homicídio,5
SETEMBRO/2019,5,Estupro,2
SETEMBRO/2019,5,Roubo a Ônibus,13
SETEMBRO/2019,5,Roubo de Veículo,17
SETEMBRO/2019,5,Furto de Veículo,6
SETEMBRO/2019,5,Uso/Porte Entorpecente,22
SETEMBRO/2019,6,Homicídio Doloso,4
SETEMBRO/2019,6,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,6,Latrocínio,0
SETEMBRO/2019,6,Tentativa de Homicídio,0
SETEMBRO/2019,6,Estupro,0
SETEMBRO/2019,6,Roubo a Ônibus,8
SETEMBRO/2019,6,Roubo de Veículo,31
SETEMBRO/2019,6,Furto de Veículo,9
SETEMBRO/2019,6,Uso/Porte Entorpecente,5
SETEMBRO/2019,7,Homicídio Doloso,1
SETEMBRO/2019,7,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,7,Latrocínio,0
SETEMBRO/2019,7,Tentativa de Homicídio,3
SETEMBRO/2019,7,Estupro,0
SETEMBRO/2019,7,Roubo a Ônibus,2
SETEMBRO/2019,7,Roubo de Veículo,15
SETEMBRO/2019,7,Furto de Veículo,2
SETEMBRO/2019,7,Uso/Porte Entorpecente,17
SETEMBRO/2019,8,Homicídio Doloso,0
SETEMBRO/2019,8,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,8,Latrocínio,0
SETEMBRO/2019,8,Tentativa de Homicídio,0
SETEMBRO/2019,8,Estupro,1
SETEMBRO/2019,8,Roubo a Ônibus,1
SETEMBRO/2019,8,Roubo de Veículo,6
SETEMBRO/2019,8,Furto de Veículo,0
SETEMBRO/2019,8,Uso/Porte Entorpecente,9
SETEMBRO/2019,9,Homicídio Doloso,1
SETEMBRO/2019,9,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,9,Latrocínio,0
SETEMBRO/2019,9,Tentativa de Homicídio,0
SETEMBRO/2019,9,Estupro,1
SETEMBRO/2019,9,Roubo a Ônibus,1
SETEMBRO/2019,9,Roubo de Veículo,29
SETEMBRO/2019,9,Furto de Veículo,6
SETEMBRO/2019,9,Uso/Porte Entorpecente,2
SETEMBRO/2019,10,Homicídio Doloso,11
SETEMBRO/2019,10,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,10,Latrocínio,0
SETEMBRO/2019,10,Tentativa de Homicídio,1
SETEMBRO/2019,10,Estupro,0
SETEMBRO/2019,10,Roubo a Ônibus,1
SETEMBRO/2019,10,Roubo de Veículo,34
SETEMBRO/2019,10,Furto de Veículo,3
SETEMBRO/2019,10,Uso/Porte Entorpecente,3
SETEMBRO/2019,11,Homicídio Doloso,11
SETEMBRO/2019,11,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,11,Latrocínio,0
SETEMBRO/2019,11,Tentativa de Homicídio,1
SETEMBRO/2019,11,Estupro,3
SETEMBRO/2019,11,Roubo a Ônibus,19
SETEMBRO/2019,11,Roubo de Veículo,44
SETEMBRO/2019,11,Furto de Veículo,17
SETEMBRO/2019,11,Uso/Porte Entorpecente,26
SETEMBRO/2019,12,Homicídio Doloso,4
SETEMBRO/2019,12,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,12,Latrocínio,0
SETEMBRO/2019,12,Tentativa de Homicídio,1
SETEMBRO/2019,12,Estupro,3
SETEMBRO/2019,12,Roubo a Ônibus,12
SETEMBRO/2019,12,Roubo de Veículo,53
SETEMBRO/2019,12,Furto de Veículo,15
SETEMBRO/2019,12,Uso/Porte Entorpecente,8
SETEMBRO/2019,13,Homicídio Doloso,7
SETEMBRO/2019,13,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,13,Latrocínio,0
SETEMBRO/2019,13,Tentativa de Homicídio,1
SETEMBRO/2019,13,Estupro,1
SETEMBRO/2019,13,Roubo a Ônibus,7
SETEMBRO/2019,13,Roubo de Veículo,27
SETEMBRO/2019,13,Furto de Veículo,1
SETEMBRO/2019,13,Uso/Porte Entorpecente,8
SETEMBRO/2019,14,Homicídio Doloso,0
SETEMBRO/2019,14,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,14,Latrocínio,0
SETEMBRO/2019,14,Tentativa de Homicídio,0
SETEMBRO/2019,14,Estupro,0
SETEMBRO/2019,14,Roubo a Ônibus,0
SETEMBRO/2019,14,Roubo de Veículo,6
SETEMBRO/2019,14,Furto de Veículo,1
SETEMBRO/2019,14,Uso/Porte Entorpecente,3
SETEMBRO/2019,15,Homicídio Doloso,0
SETEMBRO/2019,15,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,15,Latrocínio,0
SETEMBRO/2019,15,Tentativa de Homicídio,1
SETEMBRO/2019,15,Estupro,0
SETEMBRO/2019,15,Roubo a Ônibus,1
SETEMBRO/2019,15,Roubo de Veículo,1
SETEMBRO/2019,15,Furto de Veículo,0
SETEMBRO/2019,15,Uso/Porte Entorpecente,2
SETEMBRO/2019,16,Homicídio Doloso,0
SETEMBRO/2019,16,Lesão Corporal Seguida de Morte,0
SETEMBRO/2019,16,Latrocínio,0
SETEMBRO/2019,16,Tentativa de Homicídio,0
SETEMBRO/2019,16,Estupro,0
SETEMBRO/2019,16,Roubo a Ônibus,16
SETEMBRO/2019,16,Roubo de Veículo,6
SETEMBRO/2019,16,Furto de Veículo,2
SETEMBRO/2019,16,Uso/Porte Entorpecente,12
NOVEMBRO/2015,1,Homicídio Doloso,3
NOVEMBRO/2015,1,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,1,Latrocínio,0
NOVEMBRO/2015,1,Tentativa de Homicídio,1
NOVEMBRO/2015,1,Estupro,1
NOVEMBRO/2015,1,Roubo a Ônibus,20
NOVEMBRO/2015,1,Roubo de Veículo,16
NOVEMBRO/2015,1,Furto de Veículo,10
NOVEMBRO/2015,1,Uso/Porte Entorpecente,11
NOVEMBRO/2015,2,Homicídio Doloso,6
NOVEMBRO/2015,2,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,2,Latrocínio,0
NOVEMBRO/2015,2,Tentativa de Homicídio,0
NOVEMBRO/2015,2,Estupro,2
NOVEMBRO/2015,2,Roubo a Ônibus,14
NOVEMBRO/2015,2,Roubo de Veículo,35
NOVEMBRO/2015,2,Furto de Veículo,10
NOVEMBRO/2015,2,Uso/Porte Entorpecente,1
NOVEMBRO/2015,3,Homicídio Doloso,9
NOVEMBRO/2015,3,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,3,Latrocínio,0
NOVEMBRO/2015,3,Tentativa de Homicídio,1
NOVEMBRO/2015,3,Estupro,2
NOVEMBRO/2015,3,Roubo a Ônibus,14
NOVEMBRO/2015,3,Roubo de Veículo,31
NOVEMBRO/2015,3,Furto de Veículo,18
NOVEMBRO/2015,3,Uso/Porte Entorpecente,10
NOVEMBRO/2015,4,Homicídio Doloso,22
NOVEMBRO/2015,4,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,4,Latrocínio,0
NOVEMBRO/2015,4,Tentativa de Homicídio,6
NOVEMBRO/2015,4,Estupro,3
NOVEMBRO/2015,4,Roubo a Ônibus,21
NOVEMBRO/2015,4,Roubo de Veículo,42
NOVEMBRO/2015,4,Furto de Veículo,15
NOVEMBRO/2015,4,Uso/Porte Entorpecente,0
NOVEMBRO/2015,5,Homicídio Doloso,24
NOVEMBRO/2015,5,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,5,Latrocínio,0
NOVEMBRO/2015,5,Tentativa de Homicídio,17
NOVEMBRO/2015,5,Estupro,8
NOVEMBRO/2015,5,Roubo a Ônibus,27
NOVEMBRO/2015,5,Roubo de Veículo,17
NOVEMBRO/2015,5,Furto de Veículo,11
NOVEMBRO/2015,5,Uso/Porte Entorpecente,8
NOVEMBRO/2015,6,Homicídio Doloso,0
NOVEMBRO/2015,6,Lesão Corporal Seguida de Morte,1
NOVEMBRO/2015,6,Latrocínio,0
NOVEMBRO/2015,6,Tentativa de Homicídio,1
NOVEMBRO/2015,6,Estupro,0
NOVEMBRO/2015,6,Roubo a Ônibus,22
NOVEMBRO/2015,6,Roubo de Veículo,29
NOVEMBRO/2015,6,Furto de Veículo,13
NOVEMBRO/2015,6,Uso/Porte Entorpecente,7
NOVEMBRO/2015,7,Homicídio Doloso,2
NOVEMBRO/2015,7,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,7,Latrocínio,0
NOVEMBRO/2015,7,Tentativa de Homicídio,3
NOVEMBRO/2015,7,Estupro,0
NOVEMBRO/2015,7,Roubo a Ônibus,16
NOVEMBRO/2015,7,Roubo de Veículo,11
NOVEMBRO/2015,7,Furto de Veículo,7
NOVEMBRO/2015,7,Uso/Porte Entorpecente,5
NOVEMBRO/2015,8,Homicídio Doloso,3
NOVEMBRO/2015,8,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,8,Latrocínio,0
NOVEMBRO/2015,8,Tentativa de Homicídio,0
NOVEMBRO/2015,8,Estupro,3
NOVEMBRO/2015,8,Roubo a Ônibus,0
NOVEMBRO/2015,8,Roubo de Veículo,6
NOVEMBRO/2015,8,Furto de Veículo,1
NOVEMBRO/2015,8,Uso/Porte Entorpecente,0
NOVEMBRO/2015,9,Homicídio Doloso,0
NOVEMBRO/2015,9,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,9,Latrocínio,1
NOVEMBRO/2015,9,Tentativa de Homicídio,3
NOVEMBRO/2015,9,Estupro,0
NOVEMBRO/2015,9,Roubo a Ônibus,5
NOVEMBRO/2015,9,Roubo de Veículo,37
NOVEMBRO/2015,9,Furto de Veículo,7
NOVEMBRO/2015,9,Uso/Porte Entorpecente,3
NOVEMBRO/2015,10,Homicídio Doloso,7
NOVEMBRO/2015,10,Lesão Corporal Seguida de Morte,1
NOVEMBRO/2015,10,Latrocínio,0
NOVEMBRO/2015,10,Tentativa de Homicídio,0
NOVEMBRO/2015,10,Estupro,3
NOVEMBRO/2015,10,Roubo a Ônibus,6
NOVEMBRO/2015,10,Roubo de Veículo,37
NOVEMBRO/2015,10,Furto de Veículo,14
NOVEMBRO/2015,10,Uso/Porte Entorpecente,5
NOVEMBRO/2015,11,Homicídio Doloso,11
NOVEMBRO/2015,11,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,11,Latrocínio,1
NOVEMBRO/2015,11,Tentativa de Homicídio,0
NOVEMBRO/2015,11,Estupro,6
NOVEMBRO/2015,11,Roubo a Ônibus,41
NOVEMBRO/2015,11,Roubo de Veículo,44
NOVEMBRO/2015,11,Furto de Veículo,18
NOVEMBRO/2015,11,Uso/Porte Entorpecente,13
NOVEMBRO/2015,12,Homicídio Doloso,9
NOVEMBRO/2015,12,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2015,12,Latrocínio,1
NOVEMBRO/2015,12,Tentativa de Homicídio,1
NOVEMBRO/2015,12,Estupro,1
